        FltTime          Press           Temp         RelHum         WSpeed          WDirn        GPM_AGL
#            s             mB             ?C              %            m/s              ?              m
# ---------------------------------------------------------------------------------------------------------
          510,0         744,14          +3,70          69,91           12,3            336         2033,0
          511,0         743,62          +3,64          66,83           12,5            336         2038,7
          512,0         743,09          +3,75          64,94           12,7            336         2044,4
          513,0         742,56          +3,67          59,59           12,9            336         2050,2
          514,0         742,02          +3,90          56,91           13,1            337         2056,1
          515,0         741,48          +4,18          49,23           13,3            336         2062,1
          516,0         740,93          +4,13          53,73           13,3            336         2068,1
          517,0         740,38          +4,09          57,18           13,3            336         2074,2
          518,0         739,83          +4,07          55,69           13,3            336         2080,2
          519,0         739,28          +4,12          54,60           13,2            337         2086,2
          520,0         738,72          +4,13          53,97           13,3            337         2092,4
          521,0         738,16          +4,07          54,29           13,3            337         2098,6
          522,0         737,59          +4,04          54,82           13,4            337         2104,9
          523,0         737,01          +4,02          54,27           13,4            337         2111,2
          524,0         736,44          +4,00          54,73           13,3            338         2117,6
          525,0         735,86          +3,97          54,98           13,3            338         2123,9
          526,0         735,29          +3,87          56,05           13,3            338         2130,3
          527,0         734,71          +3,81          56,80           13,4            339         2136,6
          528,0         734,13          +3,69          56,87           13,6            339         2143,1
          529,0         733,55          +3,59          57,84           13,8            340         2149,5
          530,0         732,96          +3,51          58,04           14,0            340         2156,0
          531,0         732,38          +3,45          58,34           14,2            340         2162,5
          532,0         731,81          +3,40          58,47           14,4            340         2168,8
          533,0         731,24          +3,36          58,27           14,5            340         2175,1
          534,0         730,68          +3,30          58,59           14,6            341         2181,4
          535,0         730,12          +3,24          58,56           14,7            341         2187,6
          536,0         729,57          +3,18          58,30           14,9            341         2193,7
          537,0         729,03          +3,15          58,36           15,0            342         2199,7
          538,0         728,48          +3,09          58,09           15,2            341         2205,7
          539,0         727,95          +3,03          58,03           15,5            341         2211,7
          540,0         727,42          +2,98          58,51           15,7            342         2217,6
          541,0         726,90          +2,91          59,04           15,9            342         2223,4
          542,0         726,39          +2,86          59,50           16,1            342         2229,1
          543,0         725,88          +2,82          59,79           16,1            343         2234,7
          544,0         725,39          +2,77          59,58           16,1            343         2240,2
          545,0         724,90          +2,74          59,87           16,0            344         2245,7
          546,0         724,42          +2,68          60,02           16,1            344         2251,0
          547,0         723,94          +2,63          61,07           16,2            344         2256,4
          548,0         723,47          +2,56          62,20           16,3            344         2261,6
          549,0         723,00          +2,48          63,62           16,5            344         2266,9
          550,0         722,54          +2,36          64,76           16,8            344         2272,1
          551,0         722,07          +2,33          63,85           17,0            344         2277,3
          552,0         721,61          +2,31          60,33           17,1            344         2282,4
          553,0         721,16          +2,29          57,69           17,1            344         2287,5
          554,0         720,71          +2,45          52,31           17,2            344         2292,6
          555,0         720,26          +2,64          47,04           17,3            345         2297,5
          556,0         719,82          +2,74          49,02           17,4            345         2302,5
          557,0         719,39          +2,70          53,82           17,7            346         2307,4
          558,0         718,95          +2,42          60,30           18,0            346         2312,3
          559,0         718,53          +2,24          62,85           18,2            345         2317,1
          560,0         718,10          +2,16          60,96           18,4            345         2321,9
          561,0         717,68          +2,14          59,53           18,6            345         2326,6
          562,0         717,26          +2,08          58,38           18,7            344         2331,3
          563,0         716,86          +2,02          56,97           18,8            344         2335,8
          564,0         716,46          +2,11          52,88           19,0            344         2340,3
          565,0         716,07          +2,28          49,21           19,1            344         2344,7
          566,0         715,69          +2,36          50,89           19,2            343         2349,1
          567,0         715,31          +2,21          55,56           19,3            343         2353,3
          568,0         714,94          +1,98          60,11           19,3            343         2357,5
          569,0         714,58          +1,97          57,73           19,2            343         2361,6
          570,0         714,22          +1,95          52,42           19,2            343         2365,6
          571,0         713,88          +2,06          50,64           19,2            344         2369,5
          572,0         713,54          +2,17          46,04           19,2            344         2373,3
          573,0         713,21          +2,22          47,18           19,4            344         2377,0
          574,0         712,89          +2,26          47,01           19,5            344         2380,7
          575,0         712,57          +2,27          47,51           19,7            344         2384,3
          576,0         712,25          +2,26          48,54           19,9            344         2387,9
          577,0         711,93          +2,23          49,16           19,9            343         2391,6
          578,0         711,61          +2,20          49,05           19,9            343         2395,2
          579,0         711,30          +2,20          48,69           19,9            344         2398,7
          580,0         710,99          +2,22          47,54           19,9            344         2402,2
          581,0         710,69          +2,21          47,58           19,9            343         2405,6
          582,0         710,39          +2,19          48,53           20,0            343         2409,0
          583,0         710,10          +2,16          48,52           20,2            343         2412,4
          584,0         709,80          +2,13          48,50           20,4            342         2415,7
          585,0         709,51          +2,12          47,88           20,5            342         2419,0
          586,0         709,22          +2,11          47,94           20,7            342         2422,3
          587,0         708,93          +2,07          47,87           20,7            343         2425,7
          588,0         708,64          +2,04          47,98           20,8            343         2429,0
          589,0         708,34          +2,02          47,93           20,8            343         2432,4
          590,0         708,04          +1,98          47,94           20,8            343         2435,8
          591,0         707,73          +1,96          47,86           20,9            343         2439,3
          592,0         707,43          +1,96          47,44           20,9            343         2442,8
          593,0         707,12          +1,94          47,16           21,1            343         2446,2
          594,0         706,82          +1,95          47,79           21,2            343         2449,7
          595,0         706,52          +1,91          47,66           21,3            343         2453,2
          596,0         706,21          +1,88          47,89           21,4            343         2456,6
          597,0         705,92          +1,86          47,86           21,5            342         2460,0
          598,0         705,63          +1,85          47,49           21,5            342         2463,2
          599,0         705,35          +1,84          47,31           21,6            342         2466,4
          600,0         705,08          +1,81          47,65           21,6            342         2469,5
          601,0         704,81          +1,77          47,61           21,6            342         2472,6
          602,0         704,54          +1,73          47,63           21,7            342         2475,7
          603,0         704,28          +1,69          47,77           21,8            342         2478,7
          604,0         704,03          +1,67          48,00           21,9            343         2481,6
          605,0         703,78          +1,61          48,15           22,0            343         2484,5
          606,0         703,53          +1,60          48,13           22,1            343         2487,3
          607,0         703,28          +1,58          48,32           22,2            342         2490,1
          608,0         703,04          +1,56          48,35           22,3            342         2492,9
          609,0         702,80          +1,53          47,87           22,4            342         2495,7
          610,0         702,56          +1,54          47,29           22,5            342         2498,4
          611,0         702,32          +1,55          46,19           22,7            342         2501,1
          612,0         702,09          +1,53          46,02           22,7            342         2503,8
          613,0         701,86          +1,51          45,65           22,8            342         2506,4
          614,0         701,64          +1,55          45,05           22,8            342         2508,9
          615,0         701,43          +1,61          44,01           22,8            342         2511,4
          616,0         701,23          +1,60          44,33           22,8            342         2513,7
          617,0         701,03          +1,59          44,40           22,9            341         2516,0
          618,0         700,82          +1,59          44,12           22,9            341         2518,3
          619,0         700,62          +1,60          43,96           23,0            341         2520,6
          620,0         700,43          +1,60          43,96           23,0            341         2522,9
          621,0         700,23          +1,56          43,92           23,1            341         2525,2
          622,0         700,03          +1,55          43,78           23,1            342         2527,5
          623,0         699,83          +1,53          43,93           23,1            342         2529,8
          624,0         699,64          +1,51          43,90           23,1            342         2532,0
          625,0         699,44          +1,49          43,49           23,1            342         2534,3
          626,0         699,24          +1,49          43,26           23,2            341         2536,5
          627,0         699,05          +1,49          43,27           23,3            341         2538,7
          628,0         698,86          +1,47          43,43           23,3            341         2541,0
          629,0         698,67          +1,45          43,44           23,4            341         2543,2
          630,0         698,47          +1,45          43,16           23,4            341         2545,4
          631,0         698,28          +1,43          43,23           23,5            341         2547,6
          632,0         698,09          +1,41          43,55           23,5            341         2549,8
          633,0         697,90          +1,40          44,27           23,4            341         2552,0
          634,0         697,71          +1,39          44,67           23,4            341         2554,2
          635,0         697,52          +1,36          44,97           23,5            341         2556,4
          636,0         697,33          +1,36          45,04           23,5            341         2558,6
          637,0         697,13          +1,34          44,66           23,5            341         2560,8
          638,0         696,94          +1,30          44,45           23,5            341         2563,1
          639,0         696,75          +1,27          44,30           23,5            341         2565,3
          640,0         696,56          +1,25          44,41           23,5            341         2567,5
          641,0         696,36          +1,24          44,66           23,5            341         2569,8
          642,0         696,16          +1,22          44,74           23,5            341         2572,1
          643,0         695,96          +1,21          44,83           23,5            341         2574,4
          644,0         695,76          +1,19          44,77           23,5            341         2576,7
          645,0         695,55          +1,16          44,61           23,5            341         2579,1
          646,0         695,35          +1,13          44,45           23,6            341         2581,5
          647,0         695,14          +1,14          44,42           23,6            341         2583,9
          648,0         694,93          +1,12          44,29           23,6            341         2586,3
          649,0         694,73          +1,08          44,66           23,5            341         2588,7
          650,0         694,52          +1,05          44,74           23,5            341         2591,1
          651,0         694,31          +1,03          45,20           23,5            341         2593,5
          652,0         694,10          +1,02          45,24           23,5            341         2595,9
          653,0         693,89          +0,98          45,34           23,5            341         2598,3
          654,0         693,69          +0,97          45,44           23,5            341         2600,7
          655,0         693,48          +0,96          45,51           23,5            341         2603,1
          656,0         693,27          +0,94          45,50           23,5            341         2605,5
          657,0         693,06          +0,92          45,41           23,5            341         2608,0
          658,0         692,85          +0,87          45,57           23,6            341         2610,4
          659,0         692,64          +0,82          45,32           23,7            341         2612,9
          660,0         692,43          +0,80          45,43           23,7            341         2615,3
          661,0         692,21          +0,79          45,46           23,7            341         2617,8
          662,0         692,01          +0,76          45,59           23,7            341         2620,2
          663,0         691,79          +0,74          45,76           23,7            341         2622,7
          664,0         691,58          +0,71          45,66           23,6            341         2625,1
          665,0         691,38          +0,70          45,73           23,6            341         2627,5
          666,0         691,17          +0,66          45,81           23,6            341         2629,9
          667,0         690,97          +0,63          46,12           23,6            341         2632,3
          668,0         690,77          +0,63          46,05           23,6            341         2634,6
          669,0         690,57          +0,61          45,77           23,7            341         2636,9
          670,0         690,38          +0,60          46,15           23,7            341         2639,1
          671,0         690,19          +0,57          46,03           23,7            341         2641,3
          672,0         690,00          +0,56          46,29           23,7            341         2643,5
          673,0         689,81          +0,55          46,46           23,7            341         2645,7
          674,0         689,62          +0,50          46,77           23,6            341         2647,9
          675,0         689,44          +0,49          46,92           23,6            341         2650,1
          676,0         689,25          +0,48          47,08           23,6            341         2652,2
          677,0         689,06          +0,45          46,94           23,6            341         2654,4
          678,0         688,88          +0,41          46,78           23,6            341         2656,6
          679,0         688,69          +0,39          46,71           23,6            341         2658,8
          680,0         688,50          +0,38          46,78           23,6            341         2661,0
          681,0         688,31          +0,37          46,73           23,6            342         2663,2
          682,0         688,12          +0,37          46,69           23,6            342         2665,4
          683,0         687,93          +0,36          46,73           23,6            342         2667,6
          684,0         687,74          +0,34          46,73           23,5            341         2669,8
          685,0         687,55          +0,31          46,83           23,4            341         2672,0
          686,0         687,36          +0,30          46,58           23,4            341         2674,2
          687,0         687,17          +0,29          45,77           23,3            341         2676,5
          688,0         686,98          +0,29          45,79           23,3            341         2678,7
          689,0         686,78          +0,27          45,49           23,4            341         2681,0
          690,0         686,58          +0,24          45,03           23,4            341         2683,3
          691,0         686,37          +0,23          44,93           23,3            341         2685,7
          692,0         686,17          +0,22          44,84           23,3            341         2688,2
          693,0         685,96          +0,22          44,63           23,2            341         2690,6
          694,0         685,74          +0,20          44,90           23,1            340         2693,1
          695,0         685,53          +0,18          45,01           23,0            340         2695,6
          696,0         685,31          +0,16          45,29           23,0            340         2698,2
          697,0         685,09          +0,15          45,54           23,0            340         2700,8
          698,0         684,86          +0,15          45,23           22,9            340         2703,4
          699,0         684,64          +0,13          45,44           22,9            341         2706,0
          700,0         684,41          +0,12          45,76           22,8            341         2708,7
          701,0         684,19          +0,09          45,17           22,8            340         2711,3
          702,0         683,96          +0,07          45,06           22,7            340         2713,9
          703,0         683,73          +0,03          45,85           22,6            340         2716,6
          704,0         683,50          +0,00          46,33           22,5            340         2719,3
          705,0         683,27          -0,05          46,67           22,5            340         2722,1
          706,0         683,03          -0,07          47,32           22,5            340         2724,8
          707,0         682,79          -0,12          48,13           22,5            340         2727,6
          708,0         682,55          -0,13          49,15           22,4            340         2730,4
          709,0         682,31          -0,12          50,10           22,4            340         2733,3
          710,0         682,06          -0,12          50,19           22,4            340         2736,2
          711,0         681,81          -0,13          51,06           22,3            340         2739,2
          712,0         681,56          -0,18          50,85           22,3            340         2742,1
          713,0         681,31          -0,21          51,27           22,2            340         2745,0
          714,0         681,06          -0,20          51,82           22,2            340         2748,0
          715,0         680,81          -0,19          52,34           22,2            340         2751,0
          716,0         680,56          -0,22          53,66           22,2            340         2753,9
          717,0         680,31          -0,26          54,05           22,2            340         2756,8
          718,0         680,06          -0,29          53,43           22,1            340         2759,8
          719,0         679,81          -0,32          53,47           22,1            340         2762,7
          720,0         679,56          -0,35          52,87           22,0            339         2765,7
          721,0         679,31          -0,38          52,50           22,0            339         2768,6
          722,0         679,06          -0,42          52,72           21,9            339         2771,5
          723,0         678,80          -0,47          53,08           22,0            339         2774,6
          724,0         678,54          -0,49          53,67           22,0            339         2777,6
          725,0         678,28          -0,50          54,01           22,1            339         2780,8
          726,0         678,00          -0,53          53,94           22,1            339         2784,0
          727,0         677,73          -0,57          54,01           22,0            340         2787,2
          728,0         677,45          -0,61          54,52           21,9            340         2790,5
          729,0         677,17          -0,63          54,68           21,8            340         2793,8
          730,0         676,89          -0,65          54,99           21,7            340         2797,1
          731,0         676,60          -0,66          55,18           21,7            340         2800,5
          732,0         676,31          -0,70          55,45           21,8            340         2803,9
          733,0         676,01          -0,76          55,74           21,9            340         2807,5
          734,0         675,71          -0,79          56,33           22,0            340         2811,1
          735,0         675,40          -0,83          56,52           22,1            340         2814,7
          736,0         675,09          -0,86          56,48           22,1            340         2818,4
          737,0         674,77          -0,88          56,30           22,2            340         2822,2
          738,0         674,44          -0,91          56,40           22,2            340         2826,1
          739,0         674,11          -0,93          56,19           22,2            340         2830,0
          740,0         673,76          -0,97          56,43           22,2            340         2834,1
          741,0         673,42          -1,03          56,38           22,3            340         2838,2
          742,0         673,07          -1,08          56,16           22,3            340         2842,3
          743,0         672,72          -1,12          55,06           22,4            340         2846,5
          744,0         672,36          -1,18          54,97           22,4            340         2850,7
          745,0         672,00          -1,22          55,40           22,4            340         2854,9
          746,0         671,64          -1,28          55,67           22,4            340         2859,3
          747,0         671,28          -1,33          56,26           22,3            340         2863,6
          748,0         670,91          -1,36          56,50           22,3            340         2867,9
          749,0         670,54          -1,41          56,83           22,3            340         2872,3
          750,0         670,17          -1,46          56,50           22,4            340         2876,8
          751,0         669,79          -1,51          56,69           22,4            339         2881,2
          752,0         669,41          -1,55          56,99           22,5            339         2885,7
          753,0         669,04          -1,59          57,67           22,6            339         2890,2
          754,0         668,66          -1,65          58,19           22,6            339         2894,6
          755,0         668,29          -1,70          57,94           22,6            339         2899,1
          756,0         667,93          -1,75          58,00           22,6            339         2903,4
          757,0         667,57          -1,78          57,96           22,6            339         2907,7
          758,0         667,22          -1,80          58,24           22,6            339         2911,9
          759,0         666,87          -1,83          58,55           22,6            339         2916,0
          760,0         666,53          -1,88          58,52           22,7            339         2920,1
          761,0         666,19          -1,92          58,53           22,8            339         2924,2
          762,0         665,85          -1,96          59,31           22,9            339         2928,2
          763,0         665,53          -2,02          59,44           22,9            339         2932,1
          764,0         665,21          -2,04          59,53           22,9            339         2935,8
          765,0         664,91          -2,07          59,62           22,9            338         2939,5
          766,0         664,61          -2,12          59,54           22,9            338         2943,0
          767,0         664,32          -2,15          59,95           22,9            338         2946,5
          768,0         664,03          -2,18          59,69           23,0            338         2950,0
          769,0         663,74          -2,17          59,17           23,1            338         2953,4
          770,0         663,46          -2,22          59,49           23,2            338         2956,8
          771,0         663,18          -2,26          60,49           23,3            338         2960,1
          772,0         662,91          -2,30          61,88           23,3            337         2963,3
          773,0         662,65          -2,33          63,18           23,2            337         2966,5
          774,0         662,39          -2,35          62,96           23,2            337         2969,6
          775,0         662,14          -2,39          60,82           23,1            337         2972,5
          776,0         661,90          -2,43          57,97           23,1            337         2975,5
          777,0         661,66          -2,44          57,40           23,1            336         2978,4
          778,0         661,42          -2,46          59,37           23,1            337         2981,2
          779,0         661,18          -2,47          62,40           23,1            337         2984,0
          780,0         660,95          -2,52          64,31           23,1            337         2986,9
          781,0         660,71          -2,54          65,22           23,1            337         2989,7
          782,0         660,48          -2,55          66,30           23,1            337         2992,5
          783,0         660,24          -2,56          66,63           23,1            337         2995,4
          784,0         660,01          -2,59          66,33           23,1            337         2998,2
          785,0         659,77          -2,63          66,71           23,2            337         3001,0
          786,0         659,54          -2,67          66,42           23,3            337         3003,8
          787,0         659,31          -2,69          68,08           23,3            337         3006,6
          788,0         659,08          -2,74          70,97           23,3            336         3009,3
          789,0         658,85          -2,77          71,44           23,3            336         3012,1
          790,0         658,62          -2,79          75,03           23,3            336         3014,8
          791,0         658,39          -2,84          75,45           23,3            337         3017,6
          792,0         658,16          -2,86          74,05           23,3            337         3020,4
          793,0         657,93          -2,88          73,39           23,3            337         3023,2
          794,0         657,70          -2,90          72,47           23,3            337         3025,9
          795,0         657,47          -2,90          71,32           23,4            337         3028,7
          796,0         657,24          -2,90          70,24           23,4            337         3031,5
          797,0         657,01          -2,91          68,46           23,4            337         3034,3
          798,0         656,78          -2,91          66,84           23,4            337         3037,1
          799,0         656,55          -2,90          66,50           23,5            337         3039,9
          800,0         656,31          -2,91          67,43           23,5            337         3042,7
          801,0         656,08          -2,96          67,65           23,5            337         3045,5
          802,0         655,85          -2,99          68,31           23,5            337         3048,3
          803,0         655,62          -3,02          68,02           23,6            337         3051,1
          804,0         655,39          -3,06          68,52           23,6            337         3053,9
          805,0         655,15          -3,09          68,74           23,6            337         3056,7
          806,0         654,92          -3,08          68,76           23,7            337         3059,5
          807,0         654,69          -3,09          67,93           23,7            337         3062,4
          808,0         654,45          -3,10          67,77           23,8            337         3065,2
          809,0         654,21          -3,13          67,83           23,8            337         3068,1
          810,0         653,98          -3,17          68,10           23,8            337         3070,9
          811,0         653,74          -3,19          69,16           23,9            337         3073,8
          812,0         653,50          -3,23          70,10           23,9            337         3076,7
          813,0         653,26          -3,25          69,76           23,9            337         3079,6
          814,0         653,02          -3,26          68,79           24,0            337         3082,5
          815,0         652,78          -3,28          67,74           24,0            337         3085,4
          816,0         652,54          -3,30          67,32           24,0            337         3088,4
          817,0         652,30          -3,32          67,18           24,0            337         3091,3
          818,0         652,05          -3,34          66,63           24,0            337         3094,3
          819,0         651,81          -3,37          65,72           24,1            337         3097,2
          820,0         651,56          -3,37          65,02           24,1            337         3100,2
          821,0         651,31          -3,41          64,27           24,1            337         3103,2
          822,0         651,07          -3,42          62,81           24,1            337         3106,2
          823,0         650,82          -3,42          61,99           24,2            338         3109,2
          824,0         650,57          -3,42          61,50           24,2            337         3112,2
          825,0         650,33          -3,43          61,26           24,3            338         3115,2
          826,0         650,07          -3,42          60,60           24,3            338         3118,3
          827,0         649,82          -3,42          61,01           24,3            338         3121,3
          828,0         649,57          -3,41          62,00           24,4            338         3124,4
          829,0         649,32          -3,40          63,40           24,4            338         3127,5
          830,0         649,06          -3,40          64,11           24,4            338         3130,6
          831,0         648,81          -3,41          65,13           24,4            337         3133,7
          832,0         648,56          -3,41          66,32           24,4            337         3136,8
          833,0         648,30          -3,41          67,86           24,5            337         3139,9
          834,0         648,05          -3,43          68,21           24,5            337         3143,0
          835,0         647,79          -3,46          67,79           24,5            337         3146,1
          836,0         647,54          -3,49          67,26           24,5            337         3149,2
          837,0         647,28          -3,51          66,85           24,6            337         3152,4
          838,0         647,02          -3,53          66,92           24,6            337         3155,6
          839,0         646,76          -3,58          67,05           24,6            337         3158,8
          840,0         646,50          -3,59          67,33           24,6            337         3161,9
          841,0         646,24          -3,62          67,31           24,5            337         3165,1
          842,0         645,97          -3,66          67,53           24,5            337         3168,3
          843,0         645,71          -3,68          67,48           24,5            337         3171,5
          844,0         645,45          -3,70          67,75           24,5            337         3174,8
          845,0         645,18          -3,74          68,22           24,5            337         3178,0
          846,0         644,92          -3,78          68,05           24,5            337         3181,2
          847,0         644,65          -3,80          68,37           24,6            337         3184,5
          848,0         644,38          -3,84          68,54           24,6            337         3187,8
          849,0         644,11          -3,87          69,08           24,6            337         3191,1
          850,0         643,84          -3,90          69,07           24,5            337         3194,4
          851,0         643,57          -3,93          69,77           24,5            337         3197,8
          852,0         643,29          -3,96          69,73           24,5            337         3201,2
          853,0         643,02          -3,99          69,24           24,5            337         3204,5
          854,0         642,74          -4,02          69,01           24,5            337         3207,9
          855,0         642,46          -4,05          68,87           24,5            337         3211,4
          856,0         642,18          -4,09          69,75           24,5            337         3214,8
          857,0         641,90          -4,14          70,10           24,5            337         3218,3
          858,0         641,62          -4,18          70,38           24,6            337         3221,7
          859,0         641,34          -4,22          70,31           24,6            337         3225,2
          860,0         641,05          -4,24          70,87           24,6            337         3228,7
          861,0         640,77          -4,26          70,53           24,6            337         3232,2
          862,0         640,48          -4,28          71,46           24,6            337         3235,7
          863,0         640,19          -4,31          71,93           24,5            337         3239,3
          864,0         639,91          -4,35          72,55           24,5            337         3242,8
          865,0         639,62          -4,40          72,81           24,5            337         3246,4
          866,0         639,32          -4,45          72,49           24,5            337         3250,0
          867,0         639,03          -4,49          72,27           24,5            337         3253,6
          868,0         638,74          -4,54          72,26           24,5            337         3257,2
          869,0         638,44          -4,59          72,79           24,6            337         3260,9
          870,0         638,14          -4,62          73,42           24,6            336         3264,5
          871,0         637,85          -4,64          74,05           24,7            336         3268,2
          872,0         637,55          -4,63          74,61           24,7            336         3271,9
          873,0         637,25          -4,67          74,48           24,8            336         3275,6
          874,0         636,94          -4,72          74,77           24,8            336         3279,4
          875,0         636,64          -4,76          74,73           24,7            336         3283,1
          876,0         636,34          -4,81          75,22           24,7            336         3286,8
          877,0         636,04          -4,87          75,20           24,7            336         3290,6
          878,0         635,73          -4,90          75,44           24,8            336         3294,3
          879,0         635,43          -4,94          75,09           24,9            335         3298,1
          880,0         635,13          -4,98          74,33           25,0            335         3301,8
          881,0         634,82          -5,02          74,49           25,0            335         3305,6
          882,0         634,51          -5,06          75,03           25,1            335         3309,5
          883,0         634,20          -5,11          75,31           25,1            335         3313,3
          884,0         633,89          -5,13          76,29           25,2            335         3317,2
          885,0         633,58          -5,15          76,70           25,3            335         3321,0
          886,0         633,27          -5,18          76,89           25,3            335         3324,9
          887,0         632,96          -5,22          76,71           25,3            335         3328,8
          888,0         632,64          -5,27          76,72           25,4            334         3332,6
          889,0         632,33          -5,32          76,86           25,5            334         3336,5
          890,0         632,02          -5,38          76,95           25,5            334         3340,3
          891,0         631,72          -5,42          77,14           25,6            334         3344,1
          892,0         631,41          -5,44          78,16           25,7            334         3347,9
          893,0         631,10          -5,47          78,07           25,8            334         3351,8
          894,0         630,80          -5,50          77,85           25,9            334         3355,6
          895,0         630,50          -5,53          77,49           25,9            334         3359,3
          896,0         630,19          -5,55          77,21           26,0            334         3363,1
          897,0         629,89          -5,58          77,18           26,1            333         3366,9
          898,0         629,58          -5,61          77,38           26,2            333         3370,7
          899,0         629,28          -5,66          76,63           26,2            333         3374,4
          900,0         628,98          -5,67          74,78           26,3            333         3378,2
          901,0         628,68          -5,65          72,63           26,4            333         3381,9
          902,0         628,38          -5,62          71,19           26,5            333         3385,7
          903,0         628,08          -5,62          70,71           26,6            333         3389,5
          904,0         627,77          -5,62          70,06           26,6            333         3393,3
          905,0         627,47          -5,61          69,56           26,8            332         3397,0
          906,0         627,17          -5,61          66,81           26,9            332         3400,8
          907,0         626,87          -5,60          66,06           26,9            332         3404,5
          908,0         626,58          -5,53          62,19           27,0            332         3408,2
          909,0         626,28          -5,47          60,48           27,0            332         3411,9
          910,0         625,99          -5,46          61,00           27,1            332         3415,6
          911,0         625,69          -5,48          61,34           27,1            332         3419,3
          912,0         625,40          -5,49          61,64           27,1            332         3423,0
          913,0         625,10          -5,46          61,48           27,2            332         3426,7
          914,0         624,81          -5,46          61,66           27,3            331         3430,4
          915,0         624,52          -5,47          61,67           27,4            331         3434,1
          916,0         624,22          -5,48          61,85           27,5            331         3437,8
          917,0         623,93          -5,49          61,68           27,6            331         3441,5
          918,0         623,63          -5,52          61,64           27,6            331         3445,2
          919,0         623,34          -5,52          61,13           27,5            331         3448,9
          920,0         623,05          -5,56          60,89           27,5            331         3452,6
          921,0         622,75          -5,56          60,56           27,6            331         3456,3
          922,0         622,46          -5,59          59,47           27,6            331         3460,0
          923,0         622,17          -5,62          58,76           27,6            331         3463,7
          924,0         621,87          -5,63          58,46           27,7            331         3467,4
          925,0         621,58          -5,64          58,23           27,7            331         3471,1
          926,0         621,28          -5,64          57,99           27,7            331         3474,8
          927,0         620,99          -5,65          58,55           27,8            331         3478,5
          928,0         620,70          -5,67          58,51           27,8            330         3482,1
          929,0         620,41          -5,69          59,19           27,8            330         3485,8
          930,0         620,12          -5,70          59,37           27,8            330         3489,5
          931,0         619,83          -5,72          59,57           27,8            330         3493,1
          932,0         619,54          -5,75          59,40           27,9            330         3496,8
          933,0         619,25          -5,80          59,29           27,9            330         3500,4
          934,0         618,97          -5,83          59,45           27,9            330         3504,1
